,test-rmse-mean,test-rmse-std,test-rmsle-mean,test-rmsle-std,train-rmse-mean,train-rmse-std,train-rmsle-mean,train-rmsle-std
0,0.17900770000000002,0.000526205102597835,1.5165634999999997,0.004456449556541646,0.1788403,7.297266611547081e-05,1.515146,0.0006187440504764306
1,0.1655171,0.0005260685221527727,1.4022706,0.004458376637297467,0.1651253,8.226426927895474e-05,1.3989506999999999,0.0006961267197859848
2,0.1537096,0.0005257743242114457,1.3022348,0.004453539801102046,0.1530178,9.533079250693929e-05,1.2963764,0.0008066403411682511
3,0.1434211,0.0005179035527972374,1.2150724,0.004388159208597584,0.1424134,0.00010158661329131983,1.2065350000000001,0.0008602029992972684
4,0.1345046,0.0005262611899047872,1.1395309,0.004457298833374313,0.13313919999999999,0.00010470606477181905,1.1279628999999998,0.0008868019451940725
5,0.1267879,0.0005174894105196727,1.0741541000000001,0.004384590846361824,0.12500000000000003,0.00012109582982084705,1.0590077,0.0010254580488737598
6,0.1201499,0.0004979221726334324,1.0179176,0.004219264277098571,0.1179201,0.00016814365881590658,0.9990262999999999,0.0014246422743973387
7,0.1145093,0.0004905951589651063,0.9701300000000002,0.004155681364108667,0.1117738,0.00017467043252938005,0.9469528,0.0014794755692474348
8,0.1097029,0.0004691463417740765,0.9294093999999999,0.003974921463375087,0.10649869999999999,0.00014089290258916518,0.9022625000000002,0.001192618903925312
9,0.10565859999999998,0.00045002915461112204,0.8951464,0.0038120461487238053,0.10186200000000001,0.00013366450538568935,0.8629819,0.0011319057778808074
10,0.1022518,0.0004421092172755522,0.8662835,0.0037455788137482756,0.09787979999999999,0.00013809040516994916,0.8292425,0.001170187271337368
11,0.0994008,0.0004328976322411568,0.8421301,0.0036683879961094627,0.09448859999999999,0.00013879063368974035,0.8005133000000001,0.0011752950310454085
12,0.0970168,0.0004363209369260186,0.8219311000000001,0.003695570117045535,0.0915651,0.00013294619212297887,0.7757445,0.00112588589563952
13,0.0950444,0.00042039224540897624,0.8052212000000001,0.0035619872487138225,0.0890482,0.00016662880903373263,0.7544215000000001,0.0014114352447066173
14,0.09341680000000001,0.00041796885051400526,0.7914314,0.003541201553145486,0.08690280000000002,0.0001981644771395716,0.7362456999999999,0.0016786131210019986
15,0.0920781,0.00041352495692521563,0.7800917,0.003503601434238772,0.08511090000000002,0.0001768120188222517,0.7210656,0.0014973476683789815
16,0.0909769,0.00040686421567889114,0.7707621,0.0034467222821109454,0.08355100000000001,0.0001954881070551352,0.7078496000000001,0.0016564027408815572
17,0.09007570000000001,0.0004038267078834691,0.7631266,0.00342148991522699,0.08224490000000001,0.000218223486362029,0.6967844000000001,0.0018490113141892885
18,0.0893359,0.0004031913813562981,0.7568573000000001,0.0034154236647888766,0.0810985,0.00018937858907490325,0.6870703,0.0016048256011168345
19,0.08873850000000001,0.0004023538865227982,0.7517965,0.0034079932878454994,0.0801323,0.00018431497497490676,0.678886,0.0015615120236488792
20,0.0882545,0.00039456285937731215,0.7476967,0.0033426636998058826,0.07928450000000001,0.00020401531805234595,0.671702,0.001729390297185667
21,0.08786790000000001,0.00039201057383698144,0.7444213000000001,0.0033208557345961315,0.0785685,0.00023012138101445755,0.6656375,0.001950515688221945
22,0.0875465,0.00038942040264988703,0.7417,0.0032985811798408077,0.07789979999999999,0.00024654322136290874,0.6599723,0.002089449307832078
23,0.08729939999999999,0.00038421587681927054,0.7396064000000001,0.0032559105393115337,0.0773204,0.00023983752833949904,0.6550623000000001,0.002031832721953268
24,0.0871128,0.0003875896799451706,0.7380241000000001,0.0032833127919831145,0.0768021,0.0002715114914695118,0.6506709999999999,0.002300513638299072
25,0.0869633,0.0003885511678016153,0.7367577,0.0032910627478065467,0.07633859999999999,0.0002726217892979238,0.6467447,0.002310579323459807
26,0.08684090000000001,0.00038488165713631965,0.7357226,0.003259711557791582,0.07596889999999999,0.00026878483960223945,0.6436129,0.0022766674965835573
27,0.08674820000000001,0.0003809981102315318,0.7349357000000001,0.0032284810995265273,0.07556759999999998,0.00028438818540860714,0.6402128,0.0024091253101489085
28,0.08667780000000001,0.0003760972746511212,0.7343398,0.003186533470717052,0.0752324,0.0002846475715687741,0.6373721,0.002411519207885339
29,0.0866267,0.0003709355874002903,0.7339061,0.0031421856230974027,0.07493730000000001,0.0002817016329381159,0.6348735,0.0023857580032350606
30,0.0865866,0.000371779558340691,0.7335676,0.0031495858521399284,0.07463639999999999,0.0002591980709804757,0.6323247000000001,0.0021957991278803296
31,0.0865581,0.0003658058091392204,0.7333246,0.003100499482341521,0.0743556,0.00028651150064177124,0.6299468,0.0024276155296916223
