,test-rmse-mean,test-rmse-std,test-rmsle-mean,test-rmsle-std,train-rmse-mean,train-rmse-std,train-rmsle-mean,train-rmsle-std
0,0.1789732,0.0005453097835175862,1.5162721000000001,0.004619010596437317,0.17870930000000002,5.754485207210222e-05,1.5140356999999998,0.0004865634696522109
1,0.16542669999999998,0.0005363765561618104,1.4015045000000002,0.004543572146450456,0.1649011,5.923250796648666e-05,1.3970506999999999,0.0005027418920280667
2,0.15359470000000003,0.0005198111291613552,1.301264,0.004403697923336721,0.15274649999999998,7.643592087494318e-05,1.2940763,0.000646866145350029
3,0.1432788,0.0005193168204477892,1.2138651999999999,0.004401190107232338,0.142062,7.321475261175378e-05,1.2035585,0.0006208080621255025
4,0.1343227,0.0005021165302994901,1.137989,0.004253416838260786,0.132714,0.00011703760079564113,1.1243615999999999,0.0009914801258724213
5,0.12659859999999998,0.0004909544174360842,1.0725500000000001,0.004159776316101622,0.1245048,0.0001699275139581586,1.0548130999999998,0.0014412973634888547
6,0.11996740000000002,0.0004764649409977598,1.0163713,0.004035297734988122,0.1173852,0.00021583549291068674,0.9944935000000001,0.001829553128498848
7,0.1143116,0.00046105361944138545,0.9684543000000001,0.0039048051692754287,0.11119850000000002,0.0002198791713646394,0.9420794000000001,0.001862905107620893
8,0.1095202,0.00045567374293456925,0.9278605000000001,0.0038609324845171908,0.1057801,0.000265785044725998,0.896175,0.002251130560407362
9,0.105459,0.00045990694710995643,0.8934559999999999,0.003896269934180655,0.1011204,0.00031576041550517454,0.8566980000000001,0.0026754461683988276
10,0.1020612,0.00044080127041559405,0.8646683,0.0037337401636964615,0.09701449999999999,0.00030301493362539043,0.8219139,0.0025668835365088333
11,0.099202,0.000430165317058454,0.8404446999999999,0.0036453021287679312,0.0935037,0.0003339604916752893,0.7921687000000001,0.0028289063275407284
12,0.0968221,0.00040140614095950214,0.8202835,0.0033994846741822547,0.0904893,0.0003354173668729753,0.7666315,0.002842914323366079
13,0.09483860000000001,0.00040169595467218753,0.8034793,0.0034031510706990405,0.08790049999999999,0.0002964018387257385,0.7446978000000001,0.0025111803917679826
14,0.0932164,0.00038376404208836245,0.7897356,0.0032513111262996697,0.0856016,0.00030203185262485204,0.7252222999999999,0.002559855583817178
15,0.0918831,0.0003632198920764112,0.7784404,0.003077795093894344,0.0836137,0.0003469008648014572,0.7083806,0.0029388222198697116
16,0.0907898,0.00036878985886274054,0.769177,0.00312389919811763,0.08185150000000001,0.0003247338140693066,0.6934513000000001,0.0027513015847049514
17,0.08989180000000001,0.00036370724490996986,0.7615686,0.0030809991626094308,0.0803674,0.0003511772202179406,0.6808772,0.002974458733954786
18,0.0891741,0.0003588170703854554,0.7554879000000001,0.0030414466771587364,0.0790107,0.00038262829221059885,0.6693833,0.003241028048320464
19,0.08856869999999999,0.0003454817071857814,0.7503595000000001,0.0029277786545434032,0.0779562,0.0004060098028373196,0.6604481000000001,0.003439560973438331
20,0.0880832,0.0003464135678636151,0.7462470000000001,0.0029356450398506997,0.0770236,0.00041412056215551775,0.6525494999999999,0.003508714045059816
21,0.08769590000000002,0.0003436444237871453,0.7429648999999999,0.0029123896528452484,0.07618529999999998,0.0004391678608459417,0.6454456,0.0037191006762388014
22,0.08737340000000002,0.000337723022608765,0.740232,0.0028606729278266027,0.07551730000000001,0.0004728086399379771,0.6397870999999999,0.004005944219531772
23,0.0871088,0.00033651947937675045,0.7379904999999999,0.002851729413882027,0.07493799999999999,0.0004571223031093544,0.6348787999999999,0.0038728856115305076
24,0.0869113,0.00034662459520351497,0.7363171,0.002935883051144906,0.0743441,0.00045310803347546185,0.629847,0.0038375129446035646
25,0.0867481,0.0003527711581181216,0.7349355999999999,0.002989596367404812,0.0738415,0.00048518249144007713,0.6255894,0.004110325393445159
26,0.08661579999999999,0.00035089337411812197,0.7338146000000001,0.002973263836258066,0.0733877,0.0004893407912692336,0.6217455000000001,0.004145995592134655
27,0.0865143,0.0003436373233512309,0.732953,0.0029109881140258823,0.07295539999999999,0.00046993961314194564,0.6180807999999999,0.003982145019960991
28,0.086446,0.00033383948238637195,0.7323753,0.0028290790391927692,0.0725105,0.00045020934019631244,0.6143123,0.0038155341971996466
29,0.08638140000000001,0.0003290629726967176,0.731828,0.0027880741740491815,0.0721323,0.0004434907101620072,0.6111098,0.0037565594578017844
30,0.0863353,0.00032871265567361435,0.7314379,0.0027855596367696136,0.0718096,0.00044418784314746723,0.6083759999999999,0.0037648434496005325
31,0.0863048,0.0003305216483076412,0.7311793,0.0028004792821943966,0.0714806,0.00044011071334381383,0.6055872999999999,0.003727671687528267
